N_count,S_count,E_count,W_count,N_queue,S_queue,E_queue,W_queue,N_arrival,S_arrival,E_arrival,W_arrival,N_speed,S_speed,E_speed,W_speed,N_queue_growth,S_queue_growth,E_queue_growth,W_queue_growth,current_phase,elapsed_phase_time,scenario_id,cycle_idx,archetype,true_N_rate,true_S_rate,true_E_rate,true_W_rate,target_plan,best_delay
9.0,19.0,3.0,10.0,0.0,0.0,1.0,4.0,14.0,28.0,8.0,26.0,4.73,2.66,11.31,10.71,-3.0,-8.0,1.0,0.0,0.0,0.0,255,2,random_mix,11.2,19.8,9.9,19.7,P5,17.11
9.0,20.0,3.0,7.0,0.0,3.0,0.0,1.0,12.0,26.0,8.0,22.0,6.1,1.88,13.68,11.25,-3.0,-12.0,0.0,1.0,0.0,0.0,255,3,random_mix,11.2,19.8,9.9,19.7,P3,17.76
10.0,11.0,4.0,5.0,0.0,0.0,0.0,0.0,14.0,4.0,16.0,14.0,3.23,1.12,12.08,13.47,-5.0,-9.0,0.0,0.0,0.0,0.0,257,1,slight_ns,19.6,18.5,13.7,13.6,P3,16.74
16.0,16.0,5.0,3.0,0.0,0.0,0.0,0.0,18.0,10.0,14.0,8.0,0.84,0.37,12.06,13.04,-13.0,-14.0,0.0,0.0,0.0,0.0,257,2,slight_ns,19.6,18.5,13.7,13.6,P6,18.96
15.0,8.0,3.0,4.0,3.0,0.0,0.0,0.0,24.0,8.0,10.0,12.0,3.67,1.41,12.11,11.47,-2.0,-5.0,0.0,0.0,0.0,0.0,257,3,slight_ns,19.6,18.5,13.7,13.6,P6,21.74
22.0,17.0,20.0,13.0,5.0,0.0,13.0,8.0,18.0,22.0,34.0,22.0,1.81,1.88,10.3,9.4,-8.0,-11.0,4.0,3.0,0.0,0.0,259,1,random_mix,21.1,21.5,24.0,29.1,P2,33.06
27.0,19.0,19.0,14.0,6.0,0.0,14.0,10.0,14.0,12.0,22.0,18.0,0.88,1.05,10.84,10.3,-17.0,-14.0,2.0,4.0,0.0,0.0,259,2,random_mix,21.1,21.5,24.0,29.1,P3,38.41
16.0,11.0,25.0,27.0,0.0,0.0,19.0,21.0,10.0,12.0,22.0,34.0,1.49,2.46,10.62,10.06,-12.0,-6.0,-1.0,3.0,0.0,0.0,259,3,random_mix,21.1,21.5,24.0,29.1,P3,42.41
49.0,35.0,3.0,2.0,31.0,17.0,1.0,1.0,52.0,40.0,8.0,10.0,1.45,1.68,11.17,10.89,-7.0,-11.0,1.0,1.0,0.0,0.0,260,1,heavy_ns,40.4,30.2,8.5,7.5,P7,55.81
63.0,48.0,3.0,2.0,50.0,35.0,0.0,0.0,36.0,34.0,12.0,4.0,3.55,3.25,12.27,13.03,2.0,-3.0,0.0,0.0,0.0,0.0,260,2,heavy_ns,40.4,30.2,8.5,7.5,P7,76.55
81.0,63.0,3.0,1.0,68.0,50.0,0.0,0.0,32.0,32.0,12.0,4.0,3.26,3.22,12.41,13.66,-4.0,-5.0,0.0,0.0,0.0,0.0,260,3,heavy_ns,40.4,30.2,8.5,7.5,P7,92.34
8.0,14.0,17.0,6.0,0.0,0.0,12.0,0.0,8.0,18.0,24.0,22.0,2.8,1.49,10.41,11.67,-5.0,-8.0,2.0,0.0,0.0,0.0,264,1,moderate_ew,11.5,11.3,28.9,24.5,P2,31.06
8.0,12.0,25.0,19.0,0.0,0.0,19.0,14.0,12.0,8.0,30.0,36.0,4.83,2.15,11.21,9.65,-2.0,-8.0,0.0,0.0,0.0,0.0,264,2,moderate_ew,11.5,11.3,28.9,24.5,P2,41.53
20.0,15.0,36.0,21.0,0.0,0.0,31.0,15.0,22.0,16.0,24.0,18.0,1.15,0.82,11.02,10.78,-13.0,-12.0,1.0,-2.0,0.0,0.0,264,3,moderate_ew,11.5,11.3,28.9,24.5,P1,54.33
21.0,18.0,5.0,13.0,2.0,0.0,0.0,9.0,26.0,20.0,22.0,30.0,1.21,1.46,12.15,10.38,-10.0,-11.0,-1.0,1.0,0.0,0.0,265,1,balanced,18.5,18.1,17.1,17.5,P3,18.97
19.0,19.0,3.0,6.0,0.0,1.0,0.0,0.0,10.0,22.0,12.0,24.0,1.21,2.75,13.3,13.05,-14.0,-8.0,0.0,0.0,0.0,0.0,265,2,balanced,18.5,18.1,17.1,17.5,P3,18.46
18.0,14.0,9.0,7.0,1.0,0.0,4.0,3.0,22.0,18.0,18.0,18.0,1.87,2.23,9.43,10.31,-10.0,-10.0,0.0,3.0,0.0,0.0,265,3,balanced,18.5,18.1,17.1,17.5,P3,16.94
16.0,11.0,4.0,6.0,1.0,0.0,2.0,0.0,20.0,18.0,10.0,20.0,1.72,3.24,11.0,11.94,-9.0,-4.0,2.0,0.0,0.0,0.0,266,1,slight_ns,24.7,19.7,16.2,16.3,P2,22.94
32.0,13.0,11.0,8.0,10.0,0.0,6.0,2.0,32.0,14.0,24.0,24.0,0.83,1.92,10.05,10.11,-15.0,-10.0,1.0,-1.0,0.0,0.0,266,2,slight_ns,24.7,19.7,16.2,16.3,P4,29.53
36.0,18.0,2.0,9.0,18.0,0.0,0.0,4.0,34.0,20.0,10.0,18.0,1.54,1.89,11.09,9.56,-12.0,-11.0,0.0,2.0,0.0,0.0,266,3,slight_ns,24.7,19.7,16.2,16.3,P6,33.64
2.0,8.0,15.0,10.0,0.0,0.0,10.0,5.0,2.0,6.0,32.0,26.0,0.25,1.75,10.4,11.29,-1.0,-6.0,4.0,0.0,0.0,0.0,267,1,heavy_ew,5.3,7.6,34.4,31.1,P1,38.27
11.0,10.0,30.0,24.0,1.0,0.0,25.0,18.0,10.0,16.0,30.0,38.0,2.13,6.1,10.05,11.12,-5.0,-3.0,2.0,5.0,0.0,0.0,267,2,heavy_ew,5.3,7.6,34.4,31.1,P1,51.5
4.0,7.0,43.0,36.0,0.0,0.0,37.0,31.0,2.0,4.0,28.0,16.0,2.39,2.72,10.8,10.84,-3.0,-5.0,4.0,1.0,0.0,0.0,267,3,heavy_ew,5.3,7.6,34.4,31.1,P1,70.32
19.0,16.0,2.0,3.0,0.0,0.0,0.0,1.0,20.0,10.0,6.0,12.0,0.56,1.28,13.67,10.08,-12.0,-10.0,0.0,1.0,0.0,0.0,268,1,moderate_ns,28.7,23.3,10.8,13.6,P5,21.71
21.0,19.0,2.0,7.0,5.0,5.0,0.0,0.0,28.0,32.0,8.0,24.0,2.12,2.98,12.46,12.34,-9.0,-4.0,0.0,0.0,0.0,0.0,268,2,moderate_ns,28.7,23.3,10.8,13.6,P7,30.34
34.0,19.0,3.0,5.0,21.0,6.0,0.0,1.0,32.0,24.0,10.0,16.0,3.17,3.23,13.5,10.24,-3.0,-8.0,0.0,-1.0,0.0,0.0,268,3,moderate_ns,28.7,23.3,10.8,13.6,P7,40.12
25.0,18.0,3.0,3.0,7.0,1.0,0.0,2.0,26.0,20.0,12.0,12.0,1.49,1.93,11.97,11.16,-12.0,-12.0,0.0,2.0,0.0,0.0,269,1,moderate_ns,27.9,21.4,12.0,12.9,P7,29.02
29.0,21.0,4.0,2.0,16.0,8.0,0.0,0.0,24.0,22.0,16.0,12.0,3.39,3.2,13.28,12.18,-5.0,-6.0,0.0,0.0,0.0,0.0,269,2,moderate_ns,27.9,21.4,12.0,12.9,P7,34.29
38.0,17.0,1.0,2.0,25.0,4.0,0.0,0.0,36.0,14.0,6.0,8.0,3.3,3.16,13.86,13.57,0.0,-6.0,0.0,0.0,0.0,0.0,269,3,moderate_ns,27.9,21.4,12.0,12.9,P7,36.59
37.0,19.0,3.0,1.0,19.0,2.0,0.0,0.0,44.0,26.0,10.0,2.0,1.64,2.11,12.44,14.24,-7.0,-7.0,0.0,0.0,0.0,0.0,273,1,heavy_ns,41.0,27.9,7.4,8.8,P7,42.02
63.0,20.0,1.0,2.0,50.0,8.0,0.0,0.0,42.0,20.0,12.0,6.0,3.26,3.58,14.39,10.59,-4.0,-6.0,0.0,0.0,0.0,0.0,273,2,heavy_ns,41.0,27.9,7.4,8.8,P7,63.95
100.0,32.0,3.0,1.0,87.0,19.0,0.0,0.0,56.0,36.0,8.0,4.0,3.0,3.48,13.19,11.29,-1.0,-3.0,0.0,0.0,0.0,0.0,273,3,heavy_ns,41.0,27.9,7.4,8.8,P7,85.64
14.0,15.0,8.0,10.0,0.0,1.0,1.0,4.0,22.0,16.0,18.0,20.0,2.97,2.58,10.46,11.17,-8.0,-6.0,1.0,0.0,0.0,0.0,274,1,slight_ew,15.2,15.6,21.0,17.8,P1,19.45
20.0,20.0,10.0,6.0,0.0,0.0,5.0,0.0,12.0,20.0,20.0,8.0,0.6,0.51,10.57,10.73,-15.0,-16.0,1.0,-2.0,0.0,0.0,274,2,slight_ew,15.2,15.6,21.0,17.8,P1,20.95
17.0,11.0,12.0,1.0,0.0,0.0,6.0,0.0,16.0,14.0,34.0,8.0,1.13,0.98,10.25,13.89,-13.0,-6.0,3.0,0.0,0.0,0.0,274,3,slight_ew,15.2,15.6,21.0,17.8,P2,23.38
5.0,5.0,22.0,11.0,0.0,0.0,16.0,6.0,6.0,8.0,36.0,36.0,2.08,4.36,10.94,10.52,-3.0,-2.0,3.0,2.0,0.0,0.0,275,1,heavy_ew,8.3,8.0,40.9,29.3,P1,42.53
9.0,9.0,47.0,32.0,0.0,0.0,41.0,26.0,8.0,12.0,36.0,28.0,0.85,1.59,10.77,9.93,-7.0,-5.0,5.0,4.0,0.0,0.0,275,2,heavy_ew,8.3,8.0,40.9,29.3,P1,64.29
7.0,9.0,75.0,39.0,0.0,0.0,70.0,34.0,8.0,12.0,56.0,38.0,3.35,6.46,10.58,10.78,-3.0,-3.0,7.0,4.0,0.0,0.0,275,3,heavy_ew,8.3,8.0,40.9,29.3,P1,78.27
38.0,19.0,1.0,0.0,20.0,0.0,0.0,0.0,34.0,24.0,2.0,4.0,1.48,1.03,13.57,14.18,-10.0,-12.0,0.0,0.0,0.0,0.0,276,1,heavy_ns,40.7,29.1,5.1,6.2,P7,42.38
47.0,30.0,1.0,0.0,33.0,17.0,0.0,0.0,28.0,36.0,6.0,2.0,3.04,3.49,11.97,13.89,-6.0,-2.0,0.0,0.0,0.0,0.0,276,2,heavy_ns,40.7,29.1,5.1,6.2,P7,57.93
62.0,35.0,1.0,0.0,49.0,22.0,0.0,0.0,40.0,22.0,2.0,2.0,3.3,3.27,13.6,13.89,0.0,-6.0,0.0,0.0,0.0,0.0,276,3,heavy_ns,40.7,29.1,5.1,6.2,P7,70.2
19.0,15.0,3.0,4.0,0.0,0.0,0.0,0.0,22.0,12.0,6.0,12.0,0.92,0.58,12.42,12.13,-14.0,-11.0,0.0,0.0,0.0,0.0,277,1,slight_ns,21.1,21.6,13.8,17.0,P6,18.8
11.0,21.0,1.0,6.0,0.0,6.0,0.0,2.0,10.0,36.0,4.0,22.0,2.11,2.56,9.9,10.16,-7.0,-4.0,0.0,0.0,0.0,0.0,277,2,slight_ns,21.1,21.6,13.8,17.0,P6,18.76
18.0,17.0,1.0,4.0,4.0,3.0,0.0,0.0,22.0,22.0,12.0,14.0,2.67,2.73,10.48,13.33,-5.0,-8.0,0.0,0.0,0.0,0.0,277,3,slight_ns,21.1,21.6,13.8,17.0,P6,23.56
4.0,4.0,26.0,20.0,0.0,0.0,21.0,14.0,8.0,4.0,36.0,34.0,12.75,2.51,9.49,11.35,0.0,-2.0,9.0,4.0,0.0,0.0,279,1,heavy_ew,8.5,5.2,37.4,31.7,P1,46.25
8.0,6.0,46.0,28.0,0.0,0.0,41.0,24.0,4.0,4.0,32.0,26.0,0.72,2.04,10.22,9.56,-6.0,-4.0,1.0,6.0,0.0,0.0,279,2,heavy_ew,8.5,5.2,37.4,31.7,P1,63.69
13.0,7.0,64.0,40.0,0.0,0.0,58.0,35.0,6.0,8.0,40.0,40.0,1.3,3.63,10.92,10.34,-11.0,-4.0,5.0,4.0,0.0,0.0,279,3,heavy_ew,8.5,5.2,37.4,31.7,P1,75.63
11.0,16.0,5.0,9.0,0.0,0.0,1.0,5.0,16.0,18.0,16.0,22.0,2.16,1.7,10.92,10.57,-5.0,-10.0,1.0,2.0,0.0,0.0,280,1,slight_ns,22.6,17.9,13.7,15.8,P4,16.82
17.0,16.0,3.0,4.0,2.0,0.0,2.0,0.0,24.0,18.0,14.0,16.0,2.26,2.08,10.08,12.19,-10.0,-10.0,2.0,0.0,0.0,0.0,280,2,slight_ns,22.6,17.9,13.7,15.8,P4,16.01
16.0,16.0,6.0,3.0,0.0,0.0,0.0,2.0,18.0,20.0,24.0,6.0,1.89,1.32,12.94,9.22,-10.0,-9.0,0.0,2.0,0.0,0.0,280,3,slight_ns,22.6,17.9,13.7,15.8,P2,16.25
7.0,10.0,16.0,7.0,0.0,0.0,11.0,2.0,12.0,12.0,32.0,14.0,4.75,2.03,10.5,10.55,-1.0,-7.0,3.0,1.0,0.0,0.0,281,1,moderate_ew,13.0,9.8,28.1,21.9,P1,22.7
15.0,11.0,22.0,7.0,0.0,0.0,17.0,0.0,14.0,12.0,32.0,24.0,0.38,0.44,10.35,12.63,-12.0,-9.0,4.0,0.0,0.0,0.0,281,2,moderate_ew,13.0,9.8,28.1,21.9,P1,27.4
16.0,10.0,21.0,7.0,0.0,0.0,16.0,1.0,12.0,12.0,22.0,22.0,0.55,3.07,9.71,10.79,-15.0,-5.0,4.0,0.0,0.0,0.0,281,3,moderate_ew,13.0,9.8,28.1,21.9,P1,35.86
36.0,40.0,2.0,1.0,18.0,21.0,0.0,0.0,34.0,40.0,10.0,2.0,1.49,1.39,13.28,13.66,-6.0,-11.0,0.0,0.0,0.0,0.0,282,1,heavy_ns,41.2,33.7,7.4,8.0,P7,53.29
53.0,57.0,1.0,1.0,39.0,44.0,0.0,0.0,46.0,32.0,12.0,4.0,2.91,3.27,12.92,13.46,0.0,-7.0,0.0,0.0,0.0,0.0,282,2,heavy_ns,41.2,33.7,7.4,8.0,P7,72.36
76.0,71.0,3.0,4.0,63.0,59.0,0.0,2.0,48.0,22.0,8.0,10.0,3.24,3.57,11.9,10.65,0.0,-3.0,0.0,2.0,0.0,0.0,282,3,heavy_ns,41.2,33.7,7.4,8.0,P7,92.61
8.0,21.0,5.0,9.0,0.0,3.0,1.0,5.0,16.0,20.0,22.0,22.0,4.0,1.65,11.79,10.51,-2.0,-12.0,1.0,4.0,0.0,0.0,283,1,random_mix,18.2,20.4,14.7,27.2,P3,24.15
20.0,23.0,2.0,19.0,1.0,4.0,1.0,14.0,18.0,24.0,14.0,32.0,1.33,1.34,9.05,10.1,-12.0,-10.0,1.0,2.0,0.0,0.0,283,2,random_mix,18.2,20.4,14.7,27.2,P2,32.76
14.0,32.0,6.0,27.0,0.0,11.0,1.0,22.0,18.0,36.0,16.0,34.0,1.24,0.88,11.99,9.52,-9.0,-14.0,1.0,3.0,0.0,0.0,283,3,random_mix,18.2,20.4,14.7,27.2,P1,40.23
45.0,16.0,4.0,3.0,27.0,0.0,1.0,0.0,50.0,8.0,10.0,10.0,1.48,1.69,11.07,12.27,-7.0,-12.0,1.0,0.0,0.0,0.0,284,1,moderate_ns,31.3,20.4,12.4,11.9,P6,41.27
55.0,21.0,8.0,3.0,40.0,7.0,1.0,0.0,30.0,28.0,26.0,10.0,2.56,2.8,12.66,13.48,-4.0,-7.0,1.0,0.0,0.0,0.0,284,2,moderate_ns,31.3,20.4,12.4,11.9,P7,55.56
72.0,26.0,6.0,3.0,59.0,14.0,3.0,1.0,34.0,26.0,18.0,8.0,3.21,3.71,10.19,12.03,-3.0,-7.0,3.0,1.0,0.0,0.0,284,3,moderate_ns,31.3,20.4,12.4,11.9,P7,71.17
26.0,19.0,2.0,3.0,9.0,0.0,0.0,0.0,22.0,22.0,8.0,6.0,1.73,1.42,13.85,13.24,-7.0,-12.0,0.0,0.0,0.0,0.0,285,1,moderate_ns,28.2,21.0,10.9,11.6,P7,29.39
35.0,20.0,2.0,3.0,22.0,7.0,0.0,0.0,36.0,24.0,8.0,10.0,3.48,3.17,13.84,12.87,-2.0,-4.0,0.0,0.0,0.0,0.0,285,2,moderate_ns,28.2,21.0,10.9,11.6,P7,38.86
46.0,17.0,9.0,3.0,34.0,4.0,4.0,0.0,22.0,26.0,26.0,10.0,3.77,3.46,11.05,12.75,-4.0,-2.0,1.0,0.0,0.0,0.0,285,3,moderate_ns,28.2,21.0,10.9,11.6,P7,46.76
28.0,19.0,5.0,2.0,9.0,0.0,0.0,0.0,34.0,26.0,18.0,12.0,1.37,0.83,13.01,11.21,-6.0,-15.0,0.0,0.0,0.0,0.0,286,1,slight_ns,23.9,21.8,13.6,14.0,P7,20.79
16.0,14.0,5.0,5.0,3.0,3.0,0.0,0.0,20.0,22.0,14.0,18.0,3.23,4.4,11.14,11.48,-8.0,-3.0,0.0,0.0,0.0,0.0,286,2,slight_ns,23.9,21.8,13.6,14.0,P7,19.77
19.0,12.0,5.0,2.0,2.0,0.0,0.0,0.0,32.0,22.0,10.0,8.0,3.67,3.41,13.11,13.79,-3.0,-5.0,0.0,0.0,0.0,0.0,286,3,slight_ns,23.9,21.8,13.6,14.0,P6,26.57
37.0,25.0,0.0,3.0,19.0,7.0,0.0,0.0,40.0,24.0,2.0,10.0,1.54,1.63,13.81,13.49,-7.0,-14.0,0.0,0.0,0.0,0.0,287,1,heavy_ns,38.8,27.7,8.7,7.8,P7,44.44
48.0,35.0,2.0,5.0,36.0,22.0,0.0,1.0,48.0,30.0,8.0,14.0,3.72,3.27,12.37,12.28,1.0,-4.0,0.0,1.0,0.0,0.0,287,2,heavy_ns,38.8,27.7,8.7,7.8,P7,61.72
77.0,49.0,2.0,1.0,63.0,37.0,0.0,0.0,40.0,28.0,12.0,4.0,2.9,3.69,13.64,13.71,-4.0,-4.0,0.0,0.0,0.0,0.0,287,3,heavy_ns,38.8,27.7,8.7,7.8,P7,79.71
12.0,10.0,33.0,3.0,1.0,1.0,27.0,0.0,20.0,18.0,50.0,8.0,3.13,4.46,10.33,12.37,-4.0,-3.0,4.0,0.0,0.0,0.0,289,1,moderate_ew,9.7,11.2,31.6,20.6,P1,39.03
9.0,7.0,54.0,11.0,0.0,0.0,49.0,6.0,14.0,6.0,44.0,22.0,4.59,1.32,10.07,10.45,-4.0,-4.0,5.0,2.0,0.0,0.0,289,2,moderate_ew,9.7,11.2,31.6,20.6,P1,53.44
13.0,13.0,64.0,14.0,0.0,0.0,58.0,8.0,12.0,16.0,40.0,22.0,1.64,0.25,10.73,11.19,-9.0,-13.0,2.0,2.0,0.0,0.0,289,3,moderate_ew,9.7,11.2,31.6,20.6,P1,62.44
12.0,15.0,10.0,8.0,0.0,0.0,4.0,4.0,14.0,12.0,18.0,26.0,1.49,2.22,11.27,12.5,-9.0,-8.0,1.0,4.0,0.0,0.0,291,1,slight_ew,13.9,17.0,21.2,17.2,P3,20.19
15.0,11.0,11.0,5.0,0.0,0.0,6.0,1.0,16.0,16.0,20.0,16.0,1.03,5.84,10.55,11.27,-11.0,-4.0,1.0,1.0,0.0,0.0,291,2,slight_ew,13.9,17.0,21.2,17.2,P1,20.99
22.0,18.0,9.0,7.0,0.0,0.0,5.0,1.0,18.0,18.0,10.0,16.0,0.69,0.89,10.29,10.74,-18.0,-14.0,0.0,-1.0,0.0,0.0,291,3,slight_ew,13.9,17.0,21.2,17.2,P4,19.25
26.0,19.0,3.0,9.0,8.0,1.0,0.0,3.0,22.0,26.0,16.0,30.0,1.54,1.53,13.06,11.04,-7.0,-11.0,0.0,-1.0,0.0,0.0,292,1,balanced,21.2,21.6,19.6,20.1,P5,22.48
18.0,14.0,4.0,13.0,3.0,0.0,0.0,8.0,16.0,16.0,12.0,24.0,2.25,2.91,11.05,10.63,-7.0,-7.0,0.0,3.0,0.0,0.0,292,2,balanced,21.2,21.6,19.6,20.1,P3,21.17
15.0,19.0,7.0,9.0,0.0,0.0,2.0,3.0,16.0,16.0,22.0,16.0,3.39,0.68,10.71,10.59,-8.0,-16.0,1.0,-1.0,0.0,0.0,292,3,balanced,21.2,21.6,19.6,20.1,P2,25.54
36.0,13.0,6.0,3.0,18.0,0.0,0.0,0.0,38.0,18.0,14.0,16.0,1.55,2.2,12.77,13.84,-10.0,-7.0,0.0,0.0,0.0,0.0,293,1,moderate_ns,29.9,20.0,12.5,11.2,P7,34.18
43.0,14.0,4.0,3.0,30.0,2.0,0.0,0.0,36.0,16.0,10.0,10.0,3.08,3.85,13.42,11.31,-5.0,-4.0,0.0,-1.0,0.0,0.0,293,2,moderate_ns,29.9,20.0,12.5,11.2,P7,44.06
52.0,11.0,6.0,5.0,39.0,0.0,1.0,0.0,32.0,18.0,18.0,16.0,3.5,2.72,10.29,12.86,-1.0,-6.0,0.0,0.0,0.0,0.0,293,3,moderate_ns,29.9,20.0,12.5,11.2,P7,52.41
22.0,21.0,4.0,6.0,4.0,4.0,0.0,0.0,32.0,26.0,16.0,24.0,1.55,1.84,12.43,12.94,-9.0,-8.0,0.0,-1.0,0.0,0.0,298,1,slight_ns,20.7,17.0,14.4,15.3,P5,21.38
20.0,21.0,5.0,3.0,4.0,5.0,0.0,0.0,26.0,22.0,16.0,12.0,1.98,2.04,10.79,12.51,-9.0,-5.0,-1.0,0.0,0.0,0.0,298,2,slight_ns,20.7,17.0,14.4,15.3,P6,22.97
18.0,11.0,9.0,5.0,3.0,0.0,3.0,0.0,10.0,12.0,20.0,16.0,2.57,2.33,10.93,11.73,-10.0,-5.0,0.0,0.0,0.0,0.0,298,3,slight_ns,20.7,17.0,14.4,15.3,P5,22.01
18.0,24.0,4.0,1.0,1.0,7.0,2.0,0.0,16.0,20.0,16.0,8.0,1.81,1.71,11.79,13.09,-12.0,-7.0,2.0,0.0,0.0,0.0,299,1,slight_ns,23.0,17.5,16.9,13.3,P6,22.85
14.0,21.0,4.0,5.0,1.0,6.0,0.0,2.0,20.0,20.0,12.0,18.0,3.02,2.52,11.37,11.52,-6.0,-9.0,0.0,2.0,0.0,0.0,299,2,slight_ns,23.0,17.5,16.9,13.3,P6,24.41
18.0,20.0,5.0,3.0,4.0,5.0,2.0,0.0,26.0,10.0,22.0,12.0,1.87,2.5,10.16,13.24,-3.0,-9.0,0.0,0.0,0.0,0.0,299,3,slight_ns,23.0,17.5,16.9,13.3,P7,28.15
23.0,22.0,1.0,6.0,5.0,4.0,0.0,0.0,24.0,26.0,10.0,16.0,1.49,1.52,13.72,10.58,-10.0,-10.0,0.0,-1.0,0.0,0.0,301,1,moderate_ns,25.3,21.7,10.9,12.7,P7,20.47
17.0,9.0,3.0,3.0,4.0,0.0,0.0,1.0,20.0,14.0,10.0,10.0,3.46,2.65,12.69,11.29,-6.0,-5.0,0.0,1.0,0.0,0.0,301,2,moderate_ns,25.3,21.7,10.9,12.7,P7,25.15
35.0,13.0,4.0,2.0,22.0,2.0,0.0,0.0,40.0,26.0,14.0,10.0,3.34,6.75,12.76,13.88,1.0,0.0,0.0,0.0,0.0,0.0,301,3,moderate_ns,25.3,21.7,10.9,12.7,P7,36.55
12.0,24.0,2.0,8.0,0.0,7.0,0.0,3.0,18.0,20.0,4.0,22.0,1.16,1.75,12.6,9.98,-7.0,-10.0,0.0,-1.0,0.0,0.0,303,1,random_mix,21.5,25.9,10.3,15.8,P7,31.35
20.0,35.0,1.0,2.0,7.0,23.0,0.0,0.0,28.0,40.0,8.0,14.0,3.26,3.56,11.08,12.87,-5.0,0.0,0.0,0.0,0.0,0.0,303,2,random_mix,21.5,25.9,10.3,15.8,P7,39.4
23.0,38.0,2.0,4.0,11.0,25.0,0.0,0.0,28.0,12.0,6.0,10.0,3.66,3.52,13.63,13.87,-5.0,-6.0,0.0,0.0,0.0,0.0,303,3,random_mix,21.5,25.9,10.3,15.8,P7,47.58
6.0,4.0,36.0,27.0,0.0,0.0,31.0,22.0,6.0,2.0,42.0,54.0,3.37,0.25,9.43,10.87,-3.0,-4.0,6.0,10.0,0.0,0.0,305,1,heavy_ew,6.9,5.7,35.3,31.2,P1,54.58
10.0,2.0,52.0,50.0,0.0,0.0,48.0,45.0,8.0,4.0,36.0,52.0,1.28,4.02,10.62,10.66,-8.0,0.0,5.0,4.0,0.0,0.0,305,2,heavy_ew,6.9,5.7,35.3,31.2,P1,75.38
7.0,5.0,67.0,71.0,0.0,0.0,61.0,66.0,10.0,8.0,36.0,44.0,1.36,7.83,11.33,9.97,-5.0,-1.0,4.0,6.0,0.0,0.0,305,3,heavy_ew,6.9,5.7,35.3,31.2,P1,92.98
23.0,19.0,7.0,6.0,3.0,0.0,5.0,2.0,26.0,26.0,26.0,18.0,1.05,0.59,11.15,11.67,-14.0,-16.0,5.0,2.0,0.0,0.0,306,1,moderate_ns,25.3,20.4,13.0,13.4,P5,20.58
22.0,17.0,4.0,1.0,5.0,1.0,0.0,0.0,20.0,20.0,16.0,10.0,1.88,2.17,10.89,13.81,-8.0,-11.0,-1.0,0.0,0.0,0.0,306,2,moderate_ns,25.3,20.4,13.0,13.4,P5,23.76
31.0,13.0,2.0,4.0,15.0,0.0,0.0,1.0,30.0,18.0,14.0,14.0,2.11,2.15,14.07,11.32,-2.0,-8.0,0.0,1.0,0.0,0.0,306,3,moderate_ns,25.3,20.4,13.0,13.4,P5,29.11
13.0,8.0,12.0,13.0,0.0,0.0,6.0,9.0,14.0,8.0,32.0,20.0,0.41,2.95,9.63,10.43,-9.0,-5.0,2.0,3.0,0.0,0.0,308,1,slight_ew,13.1,15.6,20.7,22.2,P1,25.21
12.0,20.0,11.0,14.0,0.0,0.0,6.0,9.0,10.0,16.0,18.0,28.0,1.66,1.18,10.3,10.06,-9.0,-14.0,0.0,2.0,0.0,0.0,308,2,slight_ew,13.1,15.6,20.7,22.2,P1,29.74
13.0,16.0,11.0,27.0,0.0,0.0,5.0,22.0,12.0,16.0,20.0,32.0,1.09,2.46,11.1,10.55,-9.0,-10.0,-1.0,6.0,0.0,0.0,308,3,slight_ew,13.1,15.6,20.7,22.2,P1,33.85
24.0,15.0,21.0,2.0,3.0,0.0,15.0,0.0,30.0,12.0,28.0,16.0,0.88,1.22,10.77,13.52,-16.0,-10.0,2.0,0.0,0.0,0.0,309,1,balanced,20.4,19.8,20.5,22.1,P2,25.65
19.0,21.0,22.0,5.0,0.0,0.0,17.0,2.0,16.0,18.0,26.0,22.0,0.95,0.7,10.57,11.24,-16.0,-14.0,1.0,2.0,0.0,0.0,309,2,balanced,20.4,19.8,20.5,22.1,P1,26.04
14.0,17.0,14.0,6.0,0.0,2.0,9.0,0.0,18.0,16.0,16.0,16.0,1.19,2.03,9.93,11.95,-12.0,-9.0,2.0,0.0,0.0,0.0,309,3,balanced,20.4,19.8,20.5,22.1,P3,22.78
8.0,7.0,20.0,5.0,0.0,0.0,16.0,0.0,10.0,10.0,36.0,20.0,3.18,4.64,10.56,12.96,-4.0,-2.0,3.0,0.0,0.0,0.0,310,1,heavy_ew,6.8,8.8,37.4,25.9,P1,33.47
7.0,10.0,39.0,7.0,0.0,0.0,34.0,1.0,4.0,12.0,24.0,24.0,1.23,1.29,9.96,11.96,-6.0,-7.0,3.0,1.0,0.0,0.0,310,2,heavy_ew,6.8,8.8,37.4,25.9,P1,50.19
5.0,9.0,54.0,15.0,0.0,0.0,48.0,10.0,4.0,8.0,40.0,22.0,0.87,1.78,10.78,10.16,-3.0,-7.0,3.0,2.0,0.0,0.0,310,3,heavy_ew,6.8,8.8,37.4,25.9,P1,63.51
10.0,8.0,26.0,20.0,1.0,0.0,20.0,16.0,14.0,6.0,38.0,36.0,4.37,1.03,11.29,10.53,-3.0,-6.0,2.0,8.0,0.0,0.0,311,1,heavy_ew,7.0,8.7,39.2,32.0,P1,46.71
7.0,6.0,49.0,30.0,0.0,0.0,43.0,24.0,4.0,6.0,40.0,26.0,1.69,1.54,10.81,10.86,-6.0,-4.0,-1.0,-2.0,0.0,0.0,311,2,heavy_ew,7.0,8.7,39.2,32.0,P1,65.88
